"グループ名","TwitterID","TwitterName","フォロワー数","ツイート数","フォロワー数","ツイート数","","グループ名","TwitterID","TwitterName","フォロワー増減","","グループ名","TwitterID","TwitterName","ツイート増減"
"夢みるアドレセンス","juria_narumi017","鳴海寿莉亜@夢アド","4692","4734","4692","4734","","夢幻のシナリオ","minorin_2525","魔城みのり😈夢幻のシナリオ","0","","夢みるアドレセンス","karen__y9","万里川かれん@夢アド","0"
"夢みるアドレセンス","karen__y9","万里川かれん@夢アド","1697","2956","1697","2956","","夢幻のシナリオ","miomaru_chan","柏梨田美桜🌝夢幻のシナリオ","0","","夢みるアドレセンス","pottunko29","石森晶乃@夢アド","0"
"夢みるアドレセンス","pottunko29","石森晶乃@夢アド","1158","1226","1158","1226","","夢彩シンフォニア","asuna_Yumeiro","あすな【休止中】","0","","夢みるアドレセンス","ranju_shirakawa","白川蘭珠@夢アド","0"
"夢みるアドレセンス","ranju_shirakawa","白川蘭珠@夢アド","3373","2438","3373","2438","","夢彩シンフォニア","himari_Yumeiro","♡ 向日葵 きほ ♡","0","","夢みるアドレセンス","sa__ya1207","山下彩耶@夢アド","0"
"夢みるアドレセンス","sa__ya1207","山下彩耶@夢アド","13244","8583","13244","8583","","夢彩シンフォニア","hinata__Yumeiro","西園寺ひなた","0","","夢みるアドレセンス","serachan273","日比谷聖來@夢アド","0"
"夢みるアドレセンス","serachan273","日比谷聖來@夢アド","5160","9154","5160","9154","","夢彩シンフォニア","miya_Yumeiro","夕稀 みや","0","","夢幻のシナリオ","minorin_2525","魔城みのり😈夢幻のシナリオ","0"
"夢幻のシナリオ","minorin_2525","魔城みのり😈夢幻のシナリオ","2612","5647","2612","5647","","夢想☆プロトコル","cocoa_ishizaki","石崎心彩","0","","夢幻のシナリオ","miomaru_chan","柏梨田美桜🌝夢幻のシナリオ","0"
"夢幻のシナリオ","miomaru_chan","柏梨田美桜🌝夢幻のシナリオ","550","687","550","687","","夢想☆プロトコル","rin_tsukishima_","月島りん","0","","夢彩シンフォニア","asuna_Yumeiro","あすな【休止中】","0"
"夢彩シンフォニア","asuna_Yumeiro","あすな【休止中】","1136","295","1136","295","","夢想☆プロトコル","urara_fujita","藤田うらら","0","","夢彩シンフォニア","himari_Yumeiro","♡ 向日葵 きほ ♡","0"
"夢彩シンフォニア","himari_Yumeiro","♡ 向日葵 きほ ♡","836","401","836","401","","明確BABY","928_trk","名島瑞姫💋たらこちゃん","0","","夢彩シンフォニア","hinata__Yumeiro","西園寺ひなた","0"
"夢彩シンフォニア","hinata__Yumeiro","西園寺ひなた","432","491","432","491","","明確BABY","mako_meikakuB","神崎まこ＠明確BABY","0","","夢彩シンフォニア","miya_Yumeiro","夕稀 みや","0"
"夢彩シンフォニア","miya_Yumeiro","夕稀 みや","272","692","272","692","","妄想メリケンサックチョコレート","belroku","ベルゼバブ・ロク","0","","夢想☆プロトコル","cocoa_ishizaki","石崎心彩","0"
"夢想☆プロトコル","cocoa_ishizaki","石崎心彩","69","87","69","87","","妄想メリケンサックチョコレート","lily_mxmx","🤍夢咲りり🤍妄メリ","0","","夢想☆プロトコル","rin_tsukishima_","月島りん","0"
"夢想☆プロトコル","rin_tsukishima_","月島りん","47","79","47","79","","妄想メリケンサックチョコレート","opppai_____","榎本初恋(妄メリ)","0","","夢想☆プロトコル","urara_fujita","藤田うらら","0"
"夢想☆プロトコル","urara_fujita","藤田うらら","89","102","89","102","","妄想メリケンサックチョコレート","rneirnei_","青木 冥","0","","明確BABY","928_trk","名島瑞姫💋たらこちゃん","0"
"明確BABY","928_trk","名島瑞姫💋たらこちゃん","1635","14033","1635","14033","","妄想メリケンサックチョコレート","snj_akuta","芥川 真珠✒️📖","0","","明確BABY","mako_meikakuB","神崎まこ＠明確BABY","0"
"明確BABY","mako_meikakuB","神崎まこ＠明確BABY","259","770","259","770","","妄想メリケンサックチョコレート","tsumiki_re00","ダークリユニオン・ツミキ","0","","妄想メリケンサックチョコレート","belroku","ベルゼバブ・ロク","0"
"妄想メリケンサックチョコレート","belroku","ベルゼバブ・ロク","220","381","220","381","","夜光性アミューズ","coai_yoruami","白空こあい","0","","妄想メリケンサックチョコレート","lily_mxmx","🤍夢咲りり🤍妄メリ","0"
"妄想メリケンサックチョコレート","lily_mxmx","🤍夢咲りり🤍妄メリ","194","89","194","89","","夜光性アミューズ","futeko_yoruami","ふてこ","0","","妄想メリケンサックチョコレート","opppai_____","榎本初恋(妄メリ)","0"
"妄想メリケンサックチョコレート","opppai_____","榎本初恋(妄メリ)","90","75","90","75","","夜光性アミューズ","hina_yoruami","神楽ひなこ","0","","妄想メリケンサックチョコレート","rneirnei_","青木 冥","0"
"妄想メリケンサックチョコレート","rneirnei_","青木 冥","1576","5497","1576","5497","","夜光性アミューズ","mipo_yoruami","みぽたぽた","0","","妄想メリケンサックチョコレート","snj_akuta","芥川 真珠✒️📖","0"
"妄想メリケンサックチョコレート","snj_akuta","芥川 真珠✒️📖","189","211","189","211","","夜光性アミューズ","rina_yoruami","炎谷 莉奈 (夜光性アミューズ)","0","","妄想メリケンサックチョコレート","tsumiki_re00","ダークリユニオン・ツミキ","0"
"妄想メリケンサックチョコレート","tsumiki_re00","ダークリユニオン・ツミキ","1985","839","1985","839","","有頂天トリガー","Aisk_YouRe","藍咲ユウリ【きゅうり】","0","","夜光性アミューズ","coai_yoruami","白空こあい","0"
"夜光性アミューズ","coai_yoruami","白空こあい","35960","2217","35960","2217","","有頂天トリガー","kanon_plumage","知白鹿遠【ちぃのん】","0","","夜光性アミューズ","futeko_yoruami","ふてこ","0"
"夜光性アミューズ","futeko_yoruami","ふてこ","71919","8234","71919","8234","","有頂天トリガー","Naoka_Niizuma","新妻直佳","0","","夜光性アミューズ","hina_yoruami","神楽ひなこ","0"
"夜光性アミューズ","hina_yoruami","神楽ひなこ","42755","13323","42755","13323","","有頂天トリガー","onemunemu_rikka","おねむ りっか【りっか】","0","","夜光性アミューズ","mipo_yoruami","みぽたぽた","0"
"夜光性アミューズ","mipo_yoruami","みぽたぽた","92373","49720","92373","49720","","有頂天トリガー","saki_plumage","音井彩希【さきちゅ】","0","","夜光性アミューズ","rina_yoruami","炎谷 莉奈 (夜光性アミューズ)","0"
"夜光性アミューズ","rina_yoruami","炎谷 莉奈 (夜光性アミューズ)","25657","4151","25657","4151","","夕凪プリズム","Yupri_hotate","霜月ほたて（ユープリ）","0","","有頂天トリガー","Aisk_YouRe","藍咲ユウリ【きゅうり】","0"
"有頂天トリガー","Aisk_YouRe","藍咲ユウリ【きゅうり】","616","1394","616","1394","","夕凪プリズム","Yupri_natsuki","神矢夏希（ユープリ）","0","","有頂天トリガー","kanon_plumage","知白鹿遠【ちぃのん】","0"
"有頂天トリガー","kanon_plumage","知白鹿遠【ちぃのん】","821","2828","821","2828","","夕凪プリズム","Yupri_noa","萌南のあ（ユープリ）","0","","有頂天トリガー","Naoka_Niizuma","新妻直佳","0"
"有頂天トリガー","Naoka_Niizuma","新妻直佳","223","803","223","803","","夕凪プリズム","Yupri_shion","藤咲 紫音（ユープリ）12/4一周年ワンマン🖤","0","","有頂天トリガー","onemunemu_rikka","おねむ りっか【りっか】","0"
"有頂天トリガー","onemunemu_rikka","おねむ りっか【りっか】","331","1044","331","1044","","夕凪プリズム","Yupri_sui","砂糖 すい （ユープリ）👶🏻","0","","有頂天トリガー","saki_plumage","音井彩希【さきちゅ】","0"
"有頂天トリガー","saki_plumage","音井彩希【さきちゅ】","833","1775","833","1775","","欲バリセンセーション","maina_barisen","甘井舞菜 @欲バリセンセーション","0","","夕凪プリズム","Yupri_hotate","霜月ほたて（ユープリ）","0"
"夕凪プリズム","Yupri_hotate","霜月ほたて（ユープリ）","1589","14539","1589","14539","","欲バリセンセーション","sakura_barisen","佐野さくら@欲バリセンセーション","0","","夕凪プリズム","Yupri_natsuki","神矢夏希（ユープリ）","0"
"夕凪プリズム","Yupri_natsuki","神矢夏希（ユープリ）","1822","17019","1822","17019","","欲バリセンセーション","suzu_barisen","堀川すず ＠欲バリセンセーション","0","","夕凪プリズム","Yupri_noa","萌南のあ（ユープリ）","0"
"夕凪プリズム","Yupri_noa","萌南のあ（ユープリ）","1449","4714","1449","4714","","欲バリセンセーション","yuzuka_barisen","長沢 柚花@欲バリセンセーション","0","","夕凪プリズム","Yupri_shion","藤咲 紫音（ユープリ）12/4一周年ワンマン🖤","0"
"夕凪プリズム","Yupri_shion","藤咲 紫音（ユープリ）12/4一周年ワンマン🖤","1052","5916","1052","5916","","藍色アステリズム","ainokotoe","愛野 琴都恵 (藍色アステリズム)","0","","夕凪プリズム","Yupri_sui","砂糖 すい （ユープリ）👶🏻","0"
"夕凪プリズム","Yupri_sui","砂糖 すい （ユープリ）👶🏻","1508","3404","1508","3404","","藍色アステリズム","himari_sirosaki","城崎ひまり☪︎藍色アステリズム","0","","欲バリセンセーション","maina_barisen","甘井舞菜 @欲バリセンセーション","0"
"欲バリセンセーション","maina_barisen","甘井舞菜 @欲バリセンセーション","1808","184","1808","184","","藍色アステリズム","kana_hosoya1","細谷要凪🐾かな(藍色アステリズム)","0","","欲バリセンセーション","sakura_barisen","佐野さくら@欲バリセンセーション","0"
"欲バリセンセーション","sakura_barisen","佐野さくら@欲バリセンセーション","7492","563","7492","563","","藍色アステリズム","nyantamafuyu","泉まふゆ🍓藍色アステリズム","0","","欲バリセンセーション","suzu_barisen","堀川すず ＠欲バリセンセーション","0"
"欲バリセンセーション","suzu_barisen","堀川すず ＠欲バリセンセーション","5263","1945","5263","1945","","藍色アステリズム","otonashinori","音無のり‎‎ （藍色アステリズム）","0","","欲バリセンセーション","yuzuka_barisen","長沢 柚花@欲バリセンセーション","0"
"欲バリセンセーション","yuzuka_barisen","長沢 柚花@欲バリセンセーション","1798","452","1798","452","","藍色アステリズム","takanashimao_","高梨 真緒（藍色アステリズム）","0","","藍色アステリズム","ainokotoe","愛野 琴都恵 (藍色アステリズム)","0"
"藍色アステリズム","ainokotoe","愛野 琴都恵 (藍色アステリズム)","2883","2956","2883","2956","","藍色アステリズム","tenchan_mm","春田 彩花（藍色アステリズム）12/9🎂","0","","藍色アステリズム","himari_sirosaki","城崎ひまり☪︎藍色アステリズム","0"
"藍色アステリズム","himari_sirosaki","城崎ひまり☪︎藍色アステリズム","13456","19221","13456","19221","","瑠璃色の龍を導きし妖女","aruron_erena","エレナ ~アルロン~","0","","藍色アステリズム","kana_hosoya1","細谷要凪🐾かな(藍色アステリズム)","0"
"藍色アステリズム","kana_hosoya1","細谷要凪🐾かな(藍色アステリズム)","1002","754","1002","754","","瑠璃色の龍を導きし妖女","aruron_ramu","涼舞（ラム）","0","","藍色アステリズム","nyantamafuyu","泉まふゆ🍓藍色アステリズム","0"
"藍色アステリズム","nyantamafuyu","泉まふゆ🍓藍色アステリズム","2475","7020","2475","7020","","瑠璃色の龍を導きし妖女","aruron_sora","アルロン 空良(そら）🐉💙","0","","藍色アステリズム","otonashinori","音無のり‎‎ （藍色アステリズム）","0"
"藍色アステリズム","otonashinori","音無のり‎‎ （藍色アステリズム）","20167","12636","20167","12636","","令名の和歌","reiwa_chiemi","神谷ちえみ【令名の和歌】","0","","藍色アステリズム","takanashimao_","高梨 真緒（藍色アステリズム）","0"
"藍色アステリズム","takanashimao_","高梨 真緒（藍色アステリズム）","1524","2233","1524","2233","","令名の和歌","reiwa_cocoro","伊河こころ【令名の和歌】","0","","藍色アステリズム","tenchan_mm","春田 彩花（藍色アステリズム）12/9🎂","0"
"藍色アステリズム","tenchan_mm","春田 彩花（藍色アステリズム）12/9🎂","1628","2975","1628","2975","","令名の和歌","reiwa_fuka","佐倉風夏【令名の和歌】","0","","瑠璃色の龍を導きし妖女","aruron_erena","エレナ ~アルロン~","0"
"瑠璃色の龍を導きし妖女","aruron_erena","エレナ ~アルロン~","646","1336","646","1336","","令名の和歌","reiwa_matsui","松井唯【令名の和歌】","0","","瑠璃色の龍を導きし妖女","aruron_ramu","涼舞（ラム）","0"
"瑠璃色の龍を導きし妖女","aruron_ramu","涼舞（ラム）","333","810","333","810","","令名の和歌","reiwa_mikoto","善家巳琴【令名の和歌】","0","","瑠璃色の龍を導きし妖女","aruron_sora","アルロン 空良(そら）🐉💙","0"
"瑠璃色の龍を導きし妖女","aruron_sora","アルロン 空良(そら）🐉💙","361","2076","361","2076","","令名の和歌","reiwa_miu","葉月美羽【令名の和歌】","0","","令名の和歌","reiwa_chiemi","神谷ちえみ【令名の和歌】","0"
"令名の和歌","reiwa_chiemi","神谷ちえみ【令名の和歌】","1706","6662","1706","6662","","令和華伝","kazue_akita","穐田和恵","0","","令名の和歌","reiwa_cocoro","伊河こころ【令名の和歌】","0"
"令名の和歌","reiwa_cocoro","伊河こころ【令名の和歌】","1402","8867","1402","8867","","令和華伝","ma3truth","岡部真実(Mami Okabe)","0","","令名の和歌","reiwa_fuka","佐倉風夏【令名の和歌】","0"
"令名の和歌","reiwa_fuka","佐倉風夏【令名の和歌】","1484","6700","1484","6700","","令和華伝","miaka0801","MIAKA(美亜華)","0","","令名の和歌","reiwa_matsui","松井唯【令名の和歌】","0"
"令名の和歌","reiwa_matsui","松井唯【令名の和歌】","1633","10012","1633","10012","","錬日oTo個色運営","RenKoi_Chimu","涼宮ちむ🐰錬日oTo個色","0","","令名の和歌","reiwa_mikoto","善家巳琴【令名の和歌】","0"
"令名の和歌","reiwa_mikoto","善家巳琴【令名の和歌】","2814","17835","2814","17835","","錬日oTo個色運営","RenKoi_karen","南かれん(やっぱ強い)🦋","0","","令名の和歌","reiwa_miu","葉月美羽【令名の和歌】","0"
"令名の和歌","reiwa_miu","葉月美羽【令名の和歌】","2261","14469","2261","14469","","錬日oTo個色運営","RenKoi_maimu","星野まいむ⭐️錬日oTo個色","0","","令和華伝","kazue_akita","穐田和恵","0"
"令和華伝","kazue_akita","穐田和恵","23909","19684","23909","19684","","錬日oTo個色運営","RenKoi_Raira","怜 らいら@錬日oTo個色","0","","令和華伝","ma3truth","岡部真実(Mami Okabe)","0"
